Date,ABW,AFG,AGO,ALB,ARE,ARG,ARM,ASM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRO,GAB,GBR,GEO,GHA,GIB,GIN,GLP,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MSR,MTQ,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,OWID_KOS,OWID_USS,OWID_WRL,PAK,PAN,PER,PHL,PNG,POL,PRI,PRK,PRT,PRY,PSE,PYF,QAT,REU,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SHN,SLB,SLE,SLV,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TWN,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VGB,VIR,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
1965,,,,,0.0,0.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,,0.0,,,0.0,,,0.0,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,0.0,,0.0,,,0.0,,,0.0,,,,,,,,,,,0.0,,0.0,,,,,,,0.0,,,,,0.0,,0.0,0.0,,,,,0.0,,,0.0,,,0.0,,,,0.0,,
1966,,,,,0.0,0.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,,0.0,,,0.0,,,0.0,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,0.0,,0.0,,,0.0,,,0.0,,,,,,,,,,,0.0,,0.0,,,,,,,0.0,,,,,0.0,,0.0,0.0,,,,,0.0,,,0.0,,,0.0,,,,0.0,,
1967,,,,,0.0,0.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,,0.0,,,0.0,,,0.0,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,0.0,,0.0,,,0.0,,,0.0,,,,,,,,,,,0.0,,0.0,,,,,,,0.0,,,,,0.0,,0.0,0.0,,,,,0.0,,,0.0,,,0.0,,,,0.0,,
1968,,,,,0.0,0.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,,0.0,,,0.0,,,0.0,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,0.0,,0.0,,,0.0,,,0.0,,,,,,,,,,,0.0,,0.0,,,,,,,0.0,,,,,0.0,,0.0,0.0,,,,,0.0,,,0.0,,,0.0,,,,0.0,,
1969,,,,,0.0,0.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,,0.0,,,0.0,,,0.0,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,0.0,,0.0,,,0.0,,,0.0,,,,,,,,,,,0.0,,0.0,,,,,,,0.0,,,,,0.0,,0.0,0.0,,,,,0.0,,,0.0,,,0.0,,,,0.0,,
1970,,,,,0.0,0.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,,0.0,,,0.0,,,0.0,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,0.0,,0.0,,,0.0,,,0.0,,,,,,,,,,,0.0,,0.0,,,,,,,0.0,,,,,0.0,,0.0,0.0,,,,,0.0,,,0.0,,,0.0,,,,0.0,,
1971,,,,,0.0,0.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,,0.0,,,0.0,,,0.0,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,0.0,,0.0,,,0.0,,,0.0,,,,,,,,,,,0.0,,0.0,,,,,,,0.0,,,,,0.0,,0.0,0.0,,,,,0.0,,,0.0,,,0.0,,,,0.0,,
1972,,,,,0.0,0.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,,0.0,,,0.0,,,0.0,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,0.0,,0.0,,,0.0,,,0.0,,,,,,,,,,,0.0,,0.0,,,,,,,0.0,,,,,0.0,,0.0,0.0,,,,,0.0,,,0.0,,,0.0,,,,0.0,,
1973,,,,,0.0,0.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,,0.0,,,0.0,,,0.0,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,0.0,,0.0,,,0.0,,,0.0,,,,,,,,,,,0.0,,0.0,,,,,,,0.0,,,,,0.0,,0.0,0.0,,,,,0.0,,,0.0,,,0.0,,,,0.0,,
1974,,,,,0.0,0.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,,0.0,,,0.0,,,0.0,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,0.0,,0.0,,,0.0,,,0.0,,,,,,,,,,,0.0,,0.0,,,,,,,0.0,,,,,0.0,,0.0,0.0,,,,,0.0,,,0.0,,,0.0,,,,0.0,,
1975,,,,,0.0,0.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,,0.0,,,0.0,,,0.0,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,0.0,,0.0,,,0.0,,,0.0,,,,,,,,,,,0.0,,0.0,,,,,,,0.0,,,,,0.0,,0.0,0.0,,,,,0.0,,,0.0,,,0.0,,,,0.0,,
1976,,,,,0.0,0.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,,0.0,,,0.0,,,0.0,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,0.0,,0.0,,,0.0,,,0.0,,,,,,,,,,,0.0,,0.0,,,,,,,0.0,,,,,0.0,,0.0,0.0,,,,,0.0,,,0.0,,,0.0,,,,0.0,,
1977,,,,,0.0,0.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,,0.0,,,0.0,,,0.0,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,0.0,,0.0,,,0.0,,,0.0,,,,,,,,,,,0.0,,0.0,,,,,,,0.0,,,,,0.0,,0.0,0.0,,,,,0.0,,,0.0,,,0.0,,,,0.0,,
1978,,,,,0.0,0.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,0.0,0.0,0.0,,,0.003,,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,,0.0,,,0.0,,,0.0,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,,0.0,0.0,,0.0,0.003,0.0,,0.0,0.0,,0.0,,,0.0,,,,0.0,,0.0,,,0.0,,,0.0,,,,,,,,,,,0.0,,0.0,,,,,,,0.0,,,,,0.0,,0.0,0.0,,,,,0.0,,,0.0,,,0.0,,,,0.0,,
1979,,,,,0.0,0.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,0.0,0.0,0.0,,,0.006,,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,,0.0,,,0.0,,,0.0,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,,0.0,0.0,,0.0,0.006,0.0,,0.0,0.0,,0.0,,,0.0,,,,0.0,,0.0,,,0.0,,,0.0,,,,,,,,,,,0.0,,0.0,,,,,,,0.0,,,,,0.0,,0.0,0.0,,,,,0.0,,,0.0,,,0.0,,,,0.0,,
1980,,,,,0.0,0.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,0.0,0.0,0.0,,,0.0105,,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,,0.0,,,0.0,,,0.0,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0105,0.0,,0.0,0.0,,0.0,,,0.0,,,,0.0,,0.0,,,0.0,,,0.0,,,,,,,,,,,0.0,,0.0,,,,,,,0.0,,,,,0.0,,0.0,0.0,,,,,0.0,,,0.0,,,0.0,,,,0.0,,
1981,,,,,0.0,0.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,0.0,0.0,0.0,,,0.0105,,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,,0.0,,,0.0,,,0.0,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0105,0.0,,0.0,0.0,,0.0,,,0.0,,,,0.0,,0.0,,,0.0,,,0.0,,,,,,,,,,,0.0,,0.0,,,,,,,0.0,,,,,0.0,,0.0,0.0,,,,,0.0,,,0.0,,,0.0,,,,0.0,,
1982,,,,,0.0,0.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,0.0,0.0,0.0,,,0.0185,,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,,0.0,,,0.0,,,0.0,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0185,0.0,,0.0,0.0,,0.0,,,0.0,,,,0.0,,0.0,,,0.0,,,0.0,,,,,,,,,,,0.0,,0.0,,,,,,,0.0,,,,,0.0,,0.0,0.0,,,,,0.0,,,0.0,,,0.0,,,,0.0,,
1983,,,,,0.0,0.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,0.0,0.0,0.0,,,0.0271,,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,,0.0,,,0.0,,,0.0,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,,0.0,0.0,,0.0,0.035794947,0.0,,0.0,0.0,,0.0,,,0.0,,,,0.0,,0.0,,,0.0,,,0.0,,,,,,,,,,,0.0,,0.003,,,,,,,0.0,,,,,0.0,,0.0,0.0,,,,,0.0056949495,,,0.0,,,0.0,,,,0.0,,
1984,,,,,0.0,0.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,0.0,0.0,0.0,,,0.0332,,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,0.001010101,,,,,,,,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,,0.0,,,0.0,,,0.0,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,,0.0,0.0,,0.0,0.051066667,0.0,,0.0,0.0,,0.0,,,0.0,,,,0.0,,0.0,,,0.0,,,0.0,,,,,,,,,,,0.0,,0.005,,,,,,,0.0,,,,,0.0,,0.0,0.0,,,,,0.011856565,,,0.0,,,0.0,,,,0.0,,
1985,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,0.0,,,,0.0,,,,,,0.001,0.0,0.0,0.0,,,,,,0.0,,,,,,0.0,0.0,0.0,,,0.0514,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.001010101,,,,,,,,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,,0.0,0.0,,,0.07596768,0.0,,0.0,0.0,,0.0,,,0.0,,,,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,,,,,,0.0,,0.006,,,,,,,0.0,,0.0,,,0.0,,0.0,0.0,,,0.0,,0.016557576,0.0,,0.0,,,0.0,,,,0.0,,
1986,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,0.0,,,,0.0,,,,,,0.001,0.0,0.0,0.0,,,,,,0.0,,,,,,0.0,0.0,0.001,,,0.1256,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.001010101,,,,,,,,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,0.001,0.0,,,0.0,0.0,,,0.15401515,0.0,,0.0,0.0,,0.0,,,0.0,,,,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,,,,,,0.0,,0.006,,,,,,,0.0,,0.0,,,0.0,,0.0,0.0,,,0.0,,0.01840505,0.0,,0.0,,,0.0,,,,0.0,,
1987,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.006,,,0.0,0.0,,,,0.0,,,,0.0,,,,,,0.001,0.0,0.0,0.0,,,,,,0.0,,,,,,0.0,0.0,0.002,,,0.1738,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,,,,,,,,,0.001,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,0.002,0.0,,,0.0,0.0,,,0.2059798,0.0,,0.0,0.0,,0.0,,,0.0,,,,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,,,,,,0.0,,0.006,,,,,,,0.0,,0.0,,,0.0,,0.0,0.0,,,0.0,,0.014179798,0.0,,0.0,,,0.0,,,,0.0,,
1988,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.008,,,0.0,0.0,,,,0.0,,,,0.0,,,,,,0.001,0.0,0.0,0.0,,,,,,0.0,,,,,,0.0,0.0,0.008,,,0.2917,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.001010101,,,,,,,,,0.001,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,0.016,0.0,,,0.0,0.0,,,0.34177577,0.0,,0.0,0.0,,0.0,,,0.0,,,,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,,,,,,0.0,,0.005,,,,,,,0.0,,0.0,,,0.0,,0.0,0.0,,,0.0,,0.010065657,0.0,,0.0,,,0.0,,,,0.0,,
1989,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.007,,,0.0,0.0,,,,0.0,,,,0.0,,,,,,0.001,0.0,0.0,0.0,,,,,,0.0,,,,,,0.0,0.0,0.026,,,0.4284,,0.0,0.0,0.0,,,0.019060606,0.0,,0.0,,,0.0,,,0.009,,,,,,,,,0.001,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004020202,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,0.023,0.0,,,0.0,0.0,,,2.912,0.0,,0.0,0.0,,0.0,,,0.002010101,,,,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,,,,,,0.0,,0.005,,,,,,,0.0,,0.0,,,0.0,,0.0,0.0,,,0.0,,2.3865092,0.0,,0.0,,,0.0,,,,0.0,,
1990,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.01,,,0.0,0.0,,,,0.0,,,,0.0,,,,,,0.0019191919,0.001,0.0,0.004020202,,,,,,0.0,,,,,,0.0,0.0,0.07,,,0.61,,0.0,0.0,0.0,,,0.02,0.0,,0.0,,,0.0,,,0.01,,,,,,,,,0.0,,,,,,0.0,,0.0,,0.0,0.0,0.030303031,0.0,0.0,0.0,0.0,0.0,0.0,,,0.001,0.0,,,,,,0.001,0.0,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,0.002,0.0,,0.0,,,,,,,,,,0.0,,,,,,,0.06,0.0,,,0.0,0.0,,,4.0207205,0.0,,0.0,0.0,,0.0,,,0.0,,,,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,,0.0,,,,0.0,0.0,0.01,,,,,,,0.0,,0.0,,,0.0,,0.0,0.0,,,0.0,,3.1875627,0.0,,0.0,,,0.0,,,,0.0,,
1991,,,,,0.0,0.0,,,,0.00545,0.0,0.0,,0.01,,,0.0,0.0,,,,0.0,,,,0.0,,,,,,0.0019191919,0.002,0.0,0.011090909,,,,,,0.0,,,,,,0.0,0.0,0.22,,,0.74,,0.0,0.0,0.0,,,0.02,0.0,,0.0,,,0.0,,,0.01,,,,,,,,,0.0,,,,,,0.0,,0.0,,0.0,0.0,0.11291,0.0,0.0,0.0,0.0,0.0,0.0,,,0.001,0.0,,,,,,0.001,0.0,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,0.003,0.0,,0.0,,,,,,,,,,0.0,,,,,,,0.09,0.0,,,0.0,0.0,,,4.5913296,0.0,,0.0,0.0,,0.0,,,0.0,,,,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,,0.0,,,,0.0,0.0,0.01,,,,,,,0.0,,0.0,,,0.0,,0.0,0.0,,,0.0,,3.4590116,0.0,,0.0,,,0.0,,,,0.0,,
1992,,,,,0.0,0.0,,,,0.0121,0.0,0.0,,0.01,,,0.0,0.0,,,,0.0,,,,0.0,,,,,,0.06105263,0.003,0.0,0.13431314,,,,,,0.0,,,,,,0.0,0.0,0.29,,,0.92,,0.0,0.0,0.0,,,0.11,0.0,,0.0,,,0.0,,,0.03,,,,,,,,,0.01,,,,,,0.0,,0.0,,0.0,0.0,0.08847,0.01,0.0,0.0,0.0,0.0,0.01,,,0.0105,0.0,,,,,,0.002,0.0,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,0.004,0.0,,0.0,,,,,,,,,,0.0,,,,,,,0.15,0.0,,,0.0006909091,0.0,,,5.199391,0.0,,0.0,0.0,,0.0,,,0.0,,,,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,,0.0,,,,0.0,0.0,0.03,,,,,,,0.0,,0.0,,,0.0,,0.0,0.0,,,0.0,,3.3255343,0.0,,0.0,,,0.0,,,,0.0,,
1993,,,,,0.0,0.0,,,,0.0166,0.0,0.0,,0.01,,,0.0,0.0,,,,0.0,,,,0.0,,,,,,0.06105263,0.004,0.0,0.21612121,,,,,,0.0,,,,,,0.0,0.0,0.67,,,1.03,,0.0,0.0,0.0,,,0.13,0.0,,0.0,,,0.0,,,0.22,,,,,,,,,0.05,,,,,,0.0,,0.0,,0.0,0.0,0.09477,0.02,0.0,0.0,0.0,0.0,0.01,,,0.023459597,0.0,,,,,,0.003,0.0,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,0.0050000004,0.0,,0.0,,,,,,,,,,0.0,,,,,,,0.17,0.01,,,0.0009858586,0.0,,,6.260846,0.0,,0.0,0.0,,0.0,,,0.01,,,,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,,0.0,,,,0.0,0.0,0.05,,,,,,,0.0,,0.0,,,0.0,,0.0,0.0,,,0.0,,3.5113506,0.0,,0.0,,,0.0,,,,0.0,,
